day,week,month,year,day_of_week,is_weekend,Promo,sales_lag_1,sales_lag_7,sales_lag_14,sales_lag_28,rolling_mean_7,rolling_mean_14,rolling_mean_28,StateHoliday_a,StateHoliday_b,StateHoliday_c,StateHoliday_none,Sales
3,23,6,2014,1,0,1,6071.0,4574.0,3863.0,5923.0,4939.428571428572,4753.428571428572,4831.071428571428,0,0,0,1,5614
4,23,6,2014,2,0,1,5614.0,3912.0,3785.0,5870.0,5127.571428571428,4856.571428571428,4808.178571428572,0,0,0,1,5229
5,23,6,2014,3,0,1,5229.0,3971.0,5637.0,6790.0,5314.285714285715,4830.928571428572,4754.178571428572,0,0,0,1,5278
6,23,6,2014,4,0,1,5278.0,4616.0,4909.0,5498.0,5363.0,4834.357142857143,4734.857142857143,0,0,0,1,4957
7,23,6,2014,5,1,0,4957.0,5407.0,4298.0,5325.0,5293.857142857143,4879.0,4720.5,0,0,0,1,4923
10,24,6,2014,1,0,0,4923.0,4985.0,3801.0,5055.0,5239.857142857143,4936.571428571428,4704.5,0,0,0,1,4607
11,24,6,2014,2,0,0,4607.0,6071.0,4968.0,5075.0,4973.571428571428,4882.214285714285,4673.5,0,0,0,1,4207
12,24,6,2014,3,0,0,4207.0,5614.0,4574.0,5222.0,4700.428571428572,4819.928571428572,4619.214285714285,0,0,0,1,3702
13,24,6,2014,4,0,0,3702.0,5229.0,3912.0,5237.0,4510.714285714285,4819.142857142857,4571.5,0,0,0,1,3901
14,24,6,2014,5,1,0,3901.0,5278.0,3971.0,5996.0,4436.285714285715,4875.285714285715,4527.25,0,0,0,1,4757
16,25,6,2014,0,0,1,4757.0,4957.0,4616.0,3957.0,4412.142857142857,4887.571428571428,4556.928571428572,0,0,0,1,4788
17,25,6,2014,1,0,1,4788.0,4923.0,5407.0,3535.0,4533.142857142857,4913.5,4636.75,0,0,0,1,5770
18,25,6,2014,2,0,1,5770.0,4607.0,4985.0,3710.0,4625.857142857143,4932.857142857143,4691.964285714285,0,0,0,1,5256
20,25,6,2014,4,0,1,5256.0,4207.0,6071.0,3589.0,4933.714285714285,4953.642857142857,4791.0,0,0,0,1,6362
21,25,6,2014,5,1,0,6362.0,3702.0,5614.0,3863.0,4973.714285714285,4837.071428571428,4795.25,0,0,0,1,3982
23,26,6,2014,0,0,0,3982.0,3901.0,5229.0,3785.0,4952.857142857143,4731.785714285715,4794.178571428572,0,0,0,1,3755
24,26,6,2014,1,0,0,3755.0,4757.0,5278.0,5637.0,4752.0,4594.142857142857,4712.535714285715,0,0,0,1,3351
25,26,6,2014,2,0,0,3351.0,4788.0,4957.0,4909.0,4600.428571428572,4506.285714285715,4670.321428571428,0,0,0,1,3727
26,26,6,2014,3,0,0,3727.0,5770.0,4923.0,4298.0,4168.857142857143,4351.0,4615.0,0,0,0,1,2749
27,26,6,2014,4,0,0,2749.0,5256.0,4607.0,3801.0,3992.1428571428573,4309.0,4622.785714285715,0,0,0,1,4019
28,26,6,2014,5,1,0,4019.0,6362.0,4207.0,4968.0,3820.714285714286,4377.214285714285,4629.714285714285,0,0,0,1,5162
30,27,6,2014,0,0,1,5162.0,3982.0,3702.0,4574.0,4071.5714285714284,4522.642857142857,4671.285714285715,0,0,0,1,5738
1,27,7,2014,1,0,1,5738.0,3755.0,3901.0,3912.0,4269.142857142857,4611.0,4715.071428571428,0,0,0,1,5138
2,27,7,2014,2,0,1,5138.0,3351.0,4757.0,3971.0,4527.714285714285,4639.857142857143,4757.571428571428,0,0,0,1,5161
3,27,7,2014,3,0,1,5161.0,3727.0,4788.0,4616.0,4674.714285714285,4637.571428571428,4762.571428571428,0,0,0,1,4756
4,27,7,2014,4,0,1,4756.0,2749.0,5770.0,5407.0,4857.0,4512.928571428572,4713.214285714285,0,0,0,1,4025
5,27,7,2014,5,1,0,4025.0,4019.0,5256.0,4985.0,5022.285714285715,4507.214285714285,4720.035714285715,0,0,0,1,5176
7,28,7,2014,0,0,0,5176.0,5162.0,6362.0,6071.0,4888.142857142857,4354.428571428572,4654.035714285715,0,0,0,1,4223
8,28,7,2014,1,0,0,4223.0,5738.0,3982.0,5614.0,4651.428571428572,4361.5,4599.285714285715,0,0,0,1,4081
9,28,7,2014,2,0,0,4081.0,5138.0,3755.0,5229.0,4424.142857142857,4346.642857142857,4539.214285714285,0,0,0,1,3547
10,28,7,2014,3,0,0,3547.0,5161.0,3351.0,5278.0,4221.285714285715,4374.5,4484.321428571428,0,0,0,1,3741
11,28,7,2014,4,0,0,3741.0,4756.0,3727.0,4957.0,4116.142857142857,4395.428571428572,4450.857142857143,0,0,0,1,4020
12,28,7,2014,5,1,0,4020.0,4025.0,2749.0,4923.0,4171.0,4514.0,4432.5,0,0,0,1,4409
14,29,7,2014,0,0,1,4409.0,5176.0,4019.0,4607.0,4157.714285714285,4590.0,4449.5,0,0,0,1,5083
15,29,7,2014,1,0,1,5083.0,4223.0,5162.0,4207.0,4311.285714285715,4599.714285714285,4488.464285714285,0,0,0,1,5298
16,29,7,2014,2,0,1,5298.0,4081.0,5738.0,3702.0,4503.142857142857,4577.285714285715,4549.964285714285,0,0,0,1,5424
17,29,7,2014,3,0,1,5424.0,3547.0,5138.0,3901.0,4665.714285714285,4544.928571428572,4577.964285714285,0,0,0,1,4685
18,29,7,2014,4,0,1,4685.0,3741.0,5161.0,4757.0,4789.714285714285,4505.5,4572.678571428572,0,0,0,1,4609
19,29,7,2014,5,1,0,4609.0,4020.0,4756.0,4788.0,4798.857142857143,4457.5,4547.535714285715,0,0,0,1,4084
21,30,7,2014,0,0,0,4084.0,4409.0,4025.0,5770.0,4812.857142857143,4491.928571428572,4502.428571428572,0,0,0,1,4507
22,30,7,2014,1,0,0,4507.0,5083.0,5176.0,5256.0,4648.571428571428,4403.142857142857,4455.178571428572,0,0,0,1,3933
23,30,7,2014,2,0,0,3933.0,5298.0,4223.0,6362.0,4435.428571428572,4373.357142857143,4363.892857142857,0,0,0,1,3806
24,30,7,2014,3,0,0,3806.0,5424.0,4081.0,3982.0,4168.714285714285,4335.928571428572,4348.714285714285,0,0,0,1,3557
25,30,7,2014,4,0,0,3557.0,4685.0,3547.0,3755.0,4050.5714285714284,4358.142857142857,4352.392857142857,0,0,0,1,3858
26,30,7,2014,5,1,0,3858.0,4609.0,3741.0,3351.0,4001.5714285714284,4395.642857142857,4385.071428571428,0,0,0,1,4266
28,31,7,2014,0,0,1,4266.0,4084.0,4020.0,3727.0,4185.571428571428,4492.214285714285,4443.821428571428,0,0,0,1,5372
29,31,7,2014,1,0,1,5372.0,4507.0,4409.0,2749.0,4292.0,4552.428571428572,4533.214285714285,0,0,0,1,5252
30,31,7,2014,2,0,1,5252.0,3933.0,5083.0,4019.0,4514.0,4581.285714285715,4585.642857142857,0,0,0,1,5487
31,31,7,2014,3,0,1,5487.0,3806.0,5298.0,5162.0,4699.714285714285,4567.571428571428,4583.642857142857,0,0,0,1,5106
1,31,8,2014,4,0,1,5106.0,3557.0,5424.0,5738.0,4911.285714285715,4540.0,4558.642857142857,0,0,0,1,5038
2,31,8,2014,5,1,0,5038.0,3858.0,4685.0,5138.0,5036.0,4543.285714285715,4544.107142857143,0,0,0,1,4731
4,32,8,2014,0,0,1,4731.0,4266.0,4609.0,5161.0,5234.428571428572,4618.0,4561.75,0,0,0,1,5655
5,32,8,2014,1,0,1,5655.0,5372.0,4084.0,4756.0,5243.142857142857,4714.357142857143,4585.928571428572,0,0,0,1,5433
6,32,8,2014,2,0,1,5433.0,5252.0,4507.0,4025.0,5255.285714285715,4773.642857142857,4632.785714285715,0,0,0,1,5337
7,32,8,2014,3,0,1,5337.0,5487.0,3933.0,5176.0,5064.857142857143,4789.428571428572,4596.285714285715,0,0,0,1,4154
8,32,8,2014,4,0,1,4154.0,5106.0,3806.0,4223.0,4971.285714285715,4835.5,4604.428571428572,0,0,0,1,4451
9,32,8,2014,5,1,0,4451.0,5038.0,3557.0,4081.0,4847.857142857143,4879.571428571428,4607.75,0,0,0,1,4174
11,33,8,2014,0,0,0,4174.0,4731.0,3858.0,3547.0,4727.142857142857,4881.571428571428,4619.857142857143,0,0,0,1,3886
12,33,8,2014,1,0,0,3886.0,5655.0,4266.0,3741.0,4374.285714285715,4804.357142857143,4600.0,0,0,0,1,3185
13,33,8,2014,2,0,0,3185.0,5433.0,5372.0,4020.0,4179.428571428572,4711.285714285715,4601.75,0,0,0,1,4069
14,33,8,2014,3,0,0,4069.0,5337.0,5252.0,4409.0,3975.0,4615.142857142857,4583.785714285715,0,0,0,1,3906
15,33,8,2014,4,0,0,3906.0,4154.0,5487.0,5083.0,3916.714285714286,4490.785714285715,4536.035714285715,0,0,0,1,3746
16,33,8,2014,5,1,0,3746.0,4451.0,5106.0,5298.0,3913.0,4442.142857142857,4504.857142857143,0,0,0,1,4425
18,34,8,2014,0,0,1,4425.0,4174.0,5038.0,5424.0,4120.0,4483.928571428572,4511.964285714285,0,0,0,1,5623
19,34,8,2014,1,0,1,5623.0,3886.0,4731.0,4685.0,4306.285714285715,4516.714285714285,4530.0,0,0,0,1,5190
20,34,8,2014,2,0,1,5190.0,3185.0,5655.0,4609.0,4462.714285714285,4418.5,4518.25,0,0,0,1,4280
21,34,8,2014,3,0,1,4280.0,4069.0,5433.0,4084.0,4499.571428571428,4339.5,4526.928571428572,0,0,0,1,4327
22,34,8,2014,4,0,1,4327.0,3906.0,5337.0,4507.0,4508.857142857143,4241.928571428572,4507.785714285715,0,0,0,1,3971
23,34,8,2014,5,1,0,3971.0,3746.0,4154.0,3933.0,4485.428571428572,4201.071428571428,4495.25,0,0,0,1,3582
25,35,8,2014,0,0,0,3582.0,4425.0,4451.0,3806.0,4341.0,4127.0,4481.25,0,0,0,1,3414
26,35,8,2014,1,0,0,3414.0,5623.0,4174.0,3557.0,4022.8571428571427,4071.4285714285716,4475.5,0,0,0,1,3396
27,35,8,2014,2,0,0,3396.0,5190.0,3886.0,3858.0,3731.1428571428573,4018.714285714286,4450.142857142857,0,0,0,1,3148
28,35,8,2014,3,0,0,3148.0,4280.0,3185.0,4266.0,3679.714285714286,4071.214285714286,4437.785714285715,0,0,0,1,3920
29,35,8,2014,4,0,0,3920.0,4327.0,4069.0,5372.0,3614.285714285714,4056.9285714285716,4384.107142857143,0,0,0,1,3869
30,35,8,2014,5,1,0,3869.0,3971.0,3906.0,5252.0,3631.8571428571427,4070.3571428571427,4342.75,0,0,0,1,4094
1,36,9,2014,0,0,1,4094.0,3582.0,3746.0,5487.0,3900.714285714286,4193.071428571428,4341.928571428572,0,0,0,1,5464
2,36,9,2014,1,0,1,5464.0,3414.0,4425.0,5106.0,4128.428571428572,4234.714285714285,4338.428571428572,0,0,0,1,5008
3,36,9,2014,2,0,1,5008.0,3396.0,5623.0,5038.0,4354.428571428572,4188.642857142857,4336.285714285715,0,0,0,1,4978
4,36,9,2014,3,0,1,4978.0,3148.0,5190.0,4731.0,4525.571428571428,4128.357142857143,4322.535714285715,0,0,0,1,4346
5,36,9,2014,4,0,1,4346.0,3920.0,4280.0,5655.0,4637.857142857143,4158.785714285715,4288.642857142857,0,0,0,1,4706
6,36,9,2014,5,1,0,4706.0,3869.0,4327.0,5433.0,4650.714285714285,4132.5,4236.0,0,0,0,1,3959
8,37,9,2014,0,0,0,3959.0,4094.0,3971.0,5337.0,4591.0,4111.428571428572,4176.678571428572,0,0,0,1,3676
9,37,9,2014,1,0,0,3676.0,5464.0,3582.0,4154.0,4292.857142857143,4096.785714285715,4148.928571428572,0,0,0,1,3377
10,37,9,2014,2,0,0,3377.0,5008.0,3414.0,4451.0,4045.285714285714,4086.8571428571427,4106.928571428572,0,0,0,1,3275
11,37,9,2014,3,0,0,3275.0,4978.0,3396.0,4174.0,3818.714285714286,4086.5714285714284,4079.0,0,0,0,1,3392
12,37,9,2014,4,0,0,3392.0,4346.0,3148.0,3886.0,3755.8571428571427,4140.714285714285,4079.714285714286,0,0,0,1,3906
13,37,9,2014,5,1,0,3906.0,4706.0,3920.0,3185.0,3693.5714285714284,4165.714285714285,4118.464285714285,0,0,0,1,4270
15,38,9,2014,0,0,1,4270.0,3959.0,3869.0,4069.0,3786.714285714286,4218.714285714285,4137.821428571428,0,0,0,1,4611
16,38,9,2014,1,0,1,4611.0,3676.0,4094.0,3906.0,3887.4285714285716,4239.214285714285,4154.785714285715,0,0,0,1,4381
17,38,9,2014,2,0,1,4381.0,3377.0,5464.0,3746.0,4031.1428571428573,4162.0,4177.535714285715,0,0,0,1,4383
18,38,9,2014,3,0,1,4383.0,3275.0,5008.0,4425.0,4097.571428571428,4071.4285714285716,4153.071428571428,0,0,0,1,3740
19,38,9,2014,4,0,1,3740.0,3392.0,4978.0,5623.0,4202.714285714285,4010.714285714286,4099.678571428572,0,0,0,1,4128
20,38,9,2014,5,1,0,4128.0,3906.0,4346.0,5190.0,4203.428571428572,3979.6428571428573,4054.0,0,0,0,1,3911
22,39,9,2014,0,0,0,3911.0,4270.0,4706.0,4280.0,4162.285714285715,3927.9285714285716,4043.3571428571427,0,0,0,1,3982
23,39,9,2014,1,0,0,3982.0,4611.0,3959.0,4327.0,3990.285714285714,3888.5,4010.5,0,0,0,1,3407
24,39,9,2014,2,0,0,3407.0,4381.0,3676.0,3971.0,3850.8571428571427,3869.1428571428573,3990.285714285714,0,0,0,1,3405
25,39,9,2014,3,0,0,3405.0,4383.0,3377.0,3582.0,3576.4285714285716,3803.785714285714,3950.285714285714,0,0,0,1,2462
26,39,9,2014,4,0,0,2462.0,3740.0,3275.0,3414.0,3544.714285714286,3821.1428571428573,3954.0,0,0,0,1,3518
27,39,9,2014,5,1,0,3518.0,4128.0,3392.0,3396.0,3514.1428571428573,3858.4285714285716,3972.5,0,0,0,1,3914
29,40,9,2014,0,0,1,3914.0,3911.0,3906.0,3148.0,3709.714285714286,3956.5714285714284,4048.6428571428573,0,0,0,1,5280
30,40,9,2014,1,0,1,5280.0,3982.0,4270.0,3920.0,3843.5714285714284,4002.9285714285716,4084.3214285714284,0,0,0,1,4919
1,40,10,2014,2,0,1,4919.0,3407.0,4611.0,3869.0,4030.0,4010.1428571428573,4114.428571428572,0,0,0,1,4712
2,40,10,2014,3,0,1,4712.0,3405.0,4381.0,4094.0,4315.0,4082.9285714285716,4161.071428571428,0,0,0,1,5400
4,40,10,2014,5,1,0,5400.0,2462.0,4383.0,5464.0,4728.285714285715,4152.357142857143,4157.178571428572,0,0,0,1,5355
6,41,10,2014,0,0,1,5355.0,3518.0,3740.0,5008.0,4997.428571428572,4271.071428571428,4171.25,0,0,0,1,5402
7,41,10,2014,1,0,1,5402.0,3914.0,4128.0,4978.0,5215.285714285715,4364.714285714285,4187.714285714285,0,0,0,1,5439
8,41,10,2014,2,0,1,5439.0,5280.0,3911.0,4346.0,5167.285714285715,4438.5,4209.071428571428,0,0,0,1,4944
9,41,10,2014,3,0,1,4944.0,4919.0,3982.0,4706.0,5129.428571428572,4486.5,4207.214285714285,0,0,0,1,4654
10,41,10,2014,4,0,1,4654.0,4712.0,3407.0,3959.0,5084.285714285715,4557.142857142857,4222.821428571428,0,0,0,1,4396
11,41,10,2014,5,1,0,4396.0,5400.0,3405.0,3676.0,4990.428571428572,4652.714285714285,4260.928571428572,0,0,0,1,4743
13,42,10,2014,0,0,0,4743.0,5355.0,2462.0,3377.0,4801.571428571428,4764.928571428572,4284.357142857143,0,0,0,1,4033
14,42,10,2014,1,0,0,4033.0,5402.0,3518.0,3275.0,4555.714285714285,4776.571428571428,4298.857142857143,0,0,0,1,3681
15,42,10,2014,2,0,0,3681.0,5439.0,3914.0,3392.0,4318.0,4766.642857142857,4312.535714285715,0,0,0,1,3775
16,42,10,2014,3,0,0,3775.0,4944.0,5280.0,3906.0,4101.714285714285,4634.5,4295.535714285715,0,0,0,1,3430
17,42,10,2014,4,0,0,3430.0,4654.0,4919.0,4270.0,3968.285714285714,4548.857142857143,4275.892857142857,0,0,0,1,3720
18,42,10,2014,5,1,0,3720.0,4396.0,4712.0,4611.0,3935.8571428571427,4510.071428571428,4260.107142857143,0,0,0,1,4169
20,43,10,2014,0,0,1,4169.0,4743.0,5400.0,4381.0,3922.8571428571427,4456.642857142857,4269.785714285715,0,0,0,1,4652
21,43,10,2014,1,0,1,4652.0,4033.0,5355.0,4383.0,4015.0,4408.285714285715,4280.321428571428,0,0,0,1,4678
22,43,10,2014,2,0,1,4678.0,3681.0,5402.0,3740.0,4184.571428571428,4370.142857142857,4320.607142857143,0,0,0,1,4868
23,43,10,2014,3,0,1,4868.0,3775.0,5439.0,4128.0,4283.285714285715,4300.642857142857,4332.678571428572,0,0,0,1,4466
24,43,10,2014,4,0,1,4466.0,3430.0,4944.0,3911.0,4392.714285714285,4247.214285714285,4342.857142857143,0,0,0,1,4196
25,43,10,2014,5,1,0,4196.0,3720.0,4654.0,3982.0,4517.857142857143,4243.071428571428,4364.785714285715,0,0,0,1,4596
27,44,10,2014,0,0,0,4596.0,4169.0,4396.0,3407.0,4530.857142857143,4233.357142857143,4395.25,0,0,0,1,4260
28,44,10,2014,1,0,0,4260.0,4652.0,4743.0,3405.0,4346.857142857143,4134.857142857143,4393.785714285715,0,0,0,1,3364
29,44,10,2014,2,0,0,3364.0,4678.0,4033.0,2462.0,4215.857142857143,4115.428571428572,4440.178571428572,0,0,0,1,3761
30,44,10,2014,3,0,0,3761.0,4868.0,3681.0,3518.0,4097.857142857143,4141.214285714285,4458.892857142857,0,0,0,1,4042
31,44,10,2014,4,0,0,4042.0,4466.0,3775.0,3914.0,4054.285714285714,4168.785714285715,4467.714285714285,0,0,0,1,4161
1,44,11,2014,5,1,0,4161.0,4196.0,3430.0,5280.0,4388.0,4390.357142857143,4512.428571428572,0,0,0,1,6532
3,45,11,2014,0,0,1,6532.0,4596.0,3720.0,4919.0,4568.142857142857,4543.0,4545.928571428572,0,0,0,1,5857
4,45,11,2014,1,0,1,5857.0,4260.0,4169.0,4712.0,4710.0,4620.428571428572,4565.25,0,0,0,1,5253
5,45,11,2014,2,0,1,5253.0,3364.0,4652.0,5400.0,4920.571428571428,4633.714285714285,4545.178571428572,0,0,0,1,4838
6,45,11,2014,3,0,1,4838.0,3761.0,4678.0,5355.0,5066.857142857143,4641.357142857143,4524.821428571428,0,0,0,1,4785
7,45,11,2014,4,0,1,4785.0,4042.0,4868.0,5402.0,5235.142857142857,4666.5,4518.321428571428,0,0,0,1,5220
8,45,11,2014,5,1,0,5220.0,4161.0,4466.0,5439.0,5315.0,4684.642857142857,4492.642857142857,0,0,0,1,4720
10,46,11,2014,0,0,1,4720.0,6532.0,4196.0,4944.0,5163.857142857143,4775.928571428572,4511.571428571428,0,0,0,1,5474
11,46,11,2014,1,0,1,5474.0,5857.0,4596.0,4654.0,4967.0,4767.571428571428,4505.321428571428,0,0,0,1,4479
12,46,11,2014,2,0,1,4479.0,5253.0,4260.0,4396.0,4884.714285714285,4797.357142857143,4515.357142857143,0,0,0,1,4677
13,46,11,2014,3,0,1,4677.0,4838.0,3364.0,4743.0,4746.285714285715,4833.428571428572,4484.142857142857,0,0,0,1,3869
14,46,11,2014,4,0,1,3869.0,4785.0,3761.0,4033.0,4824.714285714285,4945.785714285715,4530.607142857143,0,0,0,1,5334
15,46,11,2014,5,1,0,5334.0,5220.0,4042.0,3681.0,4788.571428571428,5011.857142857143,4576.535714285715,0,0,0,1,4967
17,47,11,2014,0,0,0,4967.0,4720.0,4161.0,3775.0,4626.0,4970.5,4569.642857142857,0,0,0,1,3582
18,47,11,2014,1,0,0,3582.0,5474.0,6532.0,3430.0,4399.714285714285,4781.785714285715,4586.071428571428,0,0,0,1,3890
19,47,11,2014,2,0,0,3890.0,4479.0,5857.0,3720.0,4316.142857142857,4641.571428571428,4592.285714285715,0,0,0,1,3894
20,47,11,2014,3,0,0,3894.0,4677.0,5253.0,4169.0,4357.0,4620.857142857143,4620.642857142857,0,0,0,1,4963
21,47,11,2014,4,0,0,4963.0,3869.0,4838.0,4652.0,4460.571428571428,4603.428571428572,4618.571428571428,0,0,0,1,4594
22,47,11,2014,5,1,0,4594.0,5334.0,4785.0,4678.0,4534.142857142857,4679.428571428572,4660.392857142857,0,0,0,1,5849
24,48,11,2014,0,0,1,5849.0,4967.0,5220.0,4868.0,4757.0,4772.785714285715,4719.642857142857,0,0,0,1,6527
25,48,11,2014,1,0,1,6527.0,3582.0,4720.0,4466.0,5076.0,4851.0,4767.821428571428,0,0,0,1,5815
26,48,11,2014,2,0,1,5815.0,3890.0,5474.0,4196.0,5281.428571428572,4840.571428571428,4808.25,0,0,0,1,5328
27,48,11,2014,3,0,1,5328.0,3894.0,4479.0,4596.0,5602.857142857143,4959.5,4863.535714285715,0,0,0,1,6144
28,48,11,2014,4,0,1,6144.0,4963.0,4677.0,4260.0,5921.714285714285,5139.357142857143,4968.357142857143,0,0,0,1,7195
29,48,11,2014,5,1,0,7195.0,4594.0,3869.0,3364.0,6274.857142857143,5367.714285714285,5100.571428571428,0,0,0,1,7066
1,49,12,2014,0,0,1,7066.0,5849.0,5334.0,3761.0,6493.571428571428,5513.857142857143,5229.821428571428,0,0,0,1,7380
2,49,12,2014,1,0,1,7380.0,6527.0,4967.0,4042.0,6485.0,5621.0,5316.428571428572,0,0,0,1,6467
3,49,12,2014,2,0,1,6467.0,5815.0,3582.0,4161.0,6576.285714285715,5826.142857142857,5398.321428571428,0,0,0,1,6454
4,49,12,2014,3,0,1,6454.0,5328.0,3890.0,6532.0,6817.428571428572,6049.428571428572,5415.607142857143,0,0,0,1,7016
5,49,12,2014,4,0,1,7016.0,6144.0,3894.0,5857.0,6826.428571428572,6214.642857142857,5428.107142857143,0,0,0,1,6207
6,49,12,2014,5,1,0,6207.0,7195.0,4963.0,5253.0,6682.142857142857,6301.928571428572,5461.392857142857,0,0,0,1,6185
8,50,12,2014,0,0,0,6185.0,7066.0,4594.0,4838.0,6370.428571428572,6322.642857142857,5463.035714285715,0,0,0,1,4884
9,50,12,2014,1,0,0,4884.0,7380.0,5849.0,4785.0,5936.857142857143,6215.214285714285,5447.321428571428,0,0,0,1,4345
10,50,12,2014,2,0,0,4345.0,6467.0,6527.0,5220.0,5715.142857142857,6100.071428571428,5436.428571428572,0,0,0,1,4915
11,50,12,2014,3,0,0,4915.0,6454.0,5815.0,4720.0,5516.0,6046.142857142857,5448.571428571428,0,0,0,1,5060
12,50,12,2014,4,0,0,5060.0,7016.0,5328.0,5474.0,5266.428571428572,6041.928571428572,5441.25,0,0,0,1,5269
13,50,12,2014,5,1,0,5269.0,6207.0,6144.0,4479.0,5417.285714285715,6121.857142857143,5540.678571428572,0,0,0,1,7263
15,51,12,2014,0,0,1,7263.0,6185.0,7195.0,4677.0,5686.428571428572,6184.285714285715,5661.821428571428,0,0,0,1,8069
16,51,12,2014,1,0,1,8069.0,4884.0,7066.0,3869.0,6094.285714285715,6232.357142857143,5800.035714285715,0,0,0,1,7739
17,51,12,2014,2,0,1,7739.0,4345.0,7380.0,5334.0,6548.285714285715,6242.571428571428,5878.214285714285,0,0,0,1,7523
18,51,12,2014,3,0,1,7523.0,4915.0,6467.0,4967.0,6958.285714285715,6336.714285714285,5978.857142857143,0,0,0,1,7785
19,51,12,2014,4,0,1,7785.0,5060.0,6454.0,3582.0,7315.142857142857,6415.571428571428,6120.857142857143,0,0,0,1,7558
20,51,12,2014,5,1,0,7558.0,5269.0,7016.0,3890.0,7757.714285714285,6512.071428571428,6280.75,0,0,0,1,8367
22,52,12,2014,0,0,0,8367.0,7263.0,6207.0,3894.0,8053.142857142857,6735.214285714285,6474.928571428572,0,0,0,1,9331
23,52,12,2014,1,0,0,9331.0,8069.0,6185.0,4963.0,8037.428571428572,6861.928571428572,6581.928571428572,0,0,0,1,7959
24,52,12,2014,2,0,0,7959.0,7739.0,4884.0,4594.0,7454.571428571428,6774.428571428572,6548.535714285715,0,0,0,1,3659
27,52,12,2014,5,1,0,3659.0,7523.0,4345.0,5849.0,7245.142857142857,6896.714285714285,6555.964285714285,0,0,0,1,6057
29,1,12,2014,0,0,0,6057.0,7785.0,4915.0,6527.0,7056.285714285715,7007.285714285715,6553.678571428572,0,0,0,1,6463
30,1,12,2014,1,0,0,6463.0,7558.0,5060.0,5815.0,6900.285714285715,7107.714285714285,6576.928571428572,0,0,0,1,6466
31,1,12,2014,2,0,0,6466.0,8367.0,5269.0,5328.0,6077.142857142857,6917.428571428572,6479.678571428572,0,0,0,1,2605
2,1,1,2015,4,0,0,2605.0,9331.0,7263.0,6144.0,5531.142857142857,6792.142857142857,6457.0,0,0,0,1,5509
3,1,1,2015,5,1,0,5509.0,7959.0,8069.0,7195.0,5111.714285714285,6574.571428571428,6379.428571428572,0,0,0,1,5023
5,2,1,2015,0,0,1,5023.0,3659.0,7739.0,7066.0,5480.285714285715,6467.428571428572,6349.892857142857,0,0,0,1,6239
6,2,1,2015,1,0,1,6239.0,6057.0,7523.0,7380.0,5268.428571428572,6256.785714285715,6249.678571428572,0,0,0,1,4574
7,2,1,2015,2,0,1,4574.0,6463.0,7785.0,6467.0,5030.285714285715,6043.285714285715,6190.0,0,0,0,1,4796
8,2,1,2015,3,0,1,4796.0,6466.0,7558.0,6454.0,4637.428571428572,5768.857142857143,6092.214285714285,0,0,0,1,3716
9,2,1,2015,4,0,1,3716.0,2605.0,8367.0,7016.0,4836.428571428572,5456.785714285715,5984.428571428572,0,0,0,1,3998
10,2,1,2015,5,1,0,3998.0,5509.0,9331.0,6207.0,4706.428571428572,5118.785714285715,5927.0,0,0,0,1,4599
12,3,1,2015,0,0,1,4599.0,5023.0,7959.0,6185.0,4752.571428571428,4932.142857142857,5897.035714285715,0,0,0,1,5346
13,3,1,2015,1,0,1,5346.0,6239.0,3659.0,4884.0,4564.714285714285,5022.5,5898.464285714285,0,0,0,1,4924
14,3,1,2015,2,0,1,4924.0,4574.0,6057.0,4345.0,4560.0,4914.214285714285,5905.464285714285,0,0,0,1,4541
15,3,1,2015,3,0,1,4541.0,4796.0,6463.0,4915.0,4488.428571428572,4759.357142857143,5883.321428571428,0,0,0,1,4295
16,3,1,2015,4,0,1,4295.0,3716.0,6466.0,5060.0,4552.0,4594.714285714285,5851.214285714285,0,0,0,1,4161
17,3,1,2015,5,1,0,4161.0,3998.0,2605.0,5269.0,4731.571428571428,4784.0,5850.714285714285,0,0,0,1,5255
19,4,1,2015,0,0,0,5255.0,4599.0,5509.0,7263.0,4606.142857142857,4656.285714285715,5724.214285714285,0,0,0,1,3721
20,4,1,2015,1,0,0,3721.0,5346.0,5023.0,8069.0,4368.142857142857,4560.357142857143,5567.464285714285,0,0,0,1,3680
21,4,1,2015,2,0,0,3680.0,4924.0,6239.0,7739.0,4136.0,4350.357142857143,5408.892857142857,0,0,0,1,3299
22,4,1,2015,3,0,0,3299.0,4541.0,4574.0,7523.0,3986.1428571428573,4273.071428571428,5264.928571428572,0,0,0,1,3492
23,4,1,2015,4,0,0,3492.0,4295.0,4796.0,7785.0,3884.8571428571427,4186.642857142857,5114.964285714285,0,0,0,1,3586
24,4,1,2015,5,1,0,3586.0,4161.0,3716.0,7558.0,3981.8571428571427,4266.928571428572,5017.892857142857,0,0,0,1,4840
26,5,1,2015,0,0,1,4840.0,5255.0,3998.0,8367.0,3914.1428571428573,4322.857142857143,4889.821428571428,0,0,0,1,4781
27,5,1,2015,1,0,1,4781.0,3721.0,4599.0,9331.0,4069.1428571428573,4337.642857142857,4728.214285714285,0,0,0,1,4806
28,5,1,2015,2,0,1,4806.0,3680.0,5346.0,7959.0,4159.142857142857,4263.642857142857,4597.892857142857,0,0,0,1,4310
29,5,1,2015,3,0,1,4310.0,3299.0,4924.0,3659.0,4426.571428571428,4281.285714285715,4651.892857142857,0,0,0,1,5171
